FORECAST DATE: 08/18/2025 @8AM,,,,,,,,,,
"Valid : Aug 18 - 27, 2025",,,,,,,,,,
Source: NOAAH Global Forecast System (GFS),,,,,,,,,,
,Bulan (Sorsogon),24,27,25,<60,LIGHT RAINS,CLOUDY,90,4,SW
,Bulusan (Sorsogon),25,28,26,<60,LIGHT RAINS,CLOUDY,86,6,SW
,Casiguran (Sorsogon),24,27,26,<60,LIGHT RAINS,CLOUDY,89,5,SW
,Castilla (Sorsogon),23,27,25,<60,LIGHT RAINS,CLOUDY,93,2,SW
,Donsol (Sorsogon),23,27,25,<60,LIGHT RAINS,CLOUDY,91,2,SSW
,Gubat (Sorsogon),25,28,26,<60,LIGHT RAINS,CLOUDY,86,5,SW
,Irosin (Sorsogon),25,27,26,<60,LIGHT RAINS,CLOUDY,88,5,SW
,Juban (Sorsogon),23,27,25,<60,LIGHT RAINS,CLOUDY,93,4,SW
,Magallanes (Sorsogon),23,27,25,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Matnog (Sorsogon),25,27,26,<60,LIGHT RAINS,CLOUDY,85,6,SW
,Pilar (Sorsogon),23,28,25,<60,LIGHT RAINS,CLOUDY,93,2,SSW
,Prieto Diaz (Sorsogon),26,28,27,<60,LIGHT RAINS,CLOUDY,83,4,SSW
,Santa Magdalena (Sorsogon),26,27,27,<60,LIGHT RAINS,CLOUDY,86,6,SW
,City of Sorsogon (Sorsogon),24,28,26,<60,LIGHT RAINS,CLOUDY,89,3,SW
,Altavas (Aklan),23,27,25,<60,LIGHT RAINS,CLOUDY,96,1,W
,Balete (Aklan),22,27,25,<60,LIGHT RAINS,CLOUDY,96,1,W
,Banga (Aklan),22,27,25,<60,LIGHT RAINS,CLOUDY,95,2,WSW
,Batan (Aklan),23,28,25,<60,LIGHT RAINS,CLOUDY,95,2,W
,Buruanga (Aklan),24,26,25,<60,LIGHT RAINS,CLOUDY,90,4,SSW
,Ibajay (Aklan),22,27,24,<60,LIGHT RAINS,MOSTLY CLOUDY,95,3,SW
,Kalibo (Aklan),23,28,26,<60,LIGHT RAINS,CLOUDY,91,3,WSW
,Lezo (Aklan),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,93,3,WSW
,Libacao (Aklan),20,26,23,<60,LIGHT RAINS,CLOUDY,97,1,WSW
,Madalag (Aklan),20,26,23,<60,LIGHT RAINS,CLOUDY,98,1,SW
,Makato (Aklan),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,93,3,SW
,Malay (Aklan),24,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,88,4,SSW
,Malinao (Aklan),21,27,24,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Nabas (Aklan),23,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,92,4,SSW
,New Washington (Aklan),23,28,25,<60,LIGHT RAINS,CLOUDY,93,3,W
,Numancia (Aklan),24,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,91,4,SW
,Tangalan (Aklan),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,93,3,SW
,Anini-Y (Antique),25,26,25,60-180,MODERATE RAINS,CLOUDY,94,6,S
,Barbaza (Antique),20,23,21,<60,LIGHT RAINS,CLOUDY,97,2,SSW
,Belison (Antique),23,24,23,<60,LIGHT RAINS,CLOUDY,97,3,S
,Bugasong (Antique),20,23,22,<60,LIGHT RAINS,CLOUDY,98,2,S
,Caluya (Antique),25,27,26,<60,LIGHT RAINS,MOSTLY CLOUDY,81,6,S
,Culasi (Antique),20,27,23,<60,LIGHT RAINS,CLOUDY,96,2,SSW
,Tobias Fornier (Antique),24,26,25,60-180,MODERATE RAINS,CLOUDY,95,5,S
,Hamtic (Antique),23,25,24,60-180,MODERATE RAINS,CLOUDY,96,4,S
,Laua-An (Antique),20,23,21,<60,LIGHT RAINS,CLOUDY,97,2,S
,Libertad (Antique),24,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,91,4,SSW
,Pandan (Antique),22,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,94,3,SSW
,Patnongon (Antique),22,24,23,<60,LIGHT RAINS,CLOUDY,96,2,S
,San Jose (Antique),23,24,24,60-180,MODERATE RAINS,CLOUDY,97,3,S
,San Remigio (Antique),21,24,23,<60,LIGHT RAINS,CLOUDY,98,2,S
,Sebaste (Antique),21,25,23,<60,LIGHT RAINS,CLOUDY,96,2,SSW
,Sibalom (Antique),22,24,23,<60,LIGHT RAINS,CLOUDY,97,3,S
,Tibiao (Antique),20,23,21,<60,LIGHT RAINS,CLOUDY,96,2,SSW
,Valderrama (Antique),20,24,22,<60,LIGHT RAINS,CLOUDY,98,2,S
,Cuartero (Capiz),23,26,25,<60,LIGHT RAINS,CLOUDY,97,2,WSW
,Dao (Capiz),23,27,25,<60,LIGHT RAINS,CLOUDY,97,2,W
,Dumalag (Capiz),23,25,24,<60,LIGHT RAINS,CLOUDY,98,1,W
,Dumarao (Capiz),23,26,25,<60,LIGHT RAINS,CLOUDY,96,3,WSW
,Ivisan (Capiz),23,28,26,<60,LIGHT RAINS,CLOUDY,95,2,W
,Jamindan (Capiz),20,27,23,<60,LIGHT RAINS,CLOUDY,97,1,W
,Ma-Ayon (Capiz),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,96,3,WSW
,Mambusao (Capiz),23,27,25,<60,LIGHT RAINS,CLOUDY,97,2,W
,Panay (Capiz),23,28,26,<60,LIGHT RAINS,CLOUDY,93,2,WSW
,Panitan (Capiz),23,27,25,<60,LIGHT RAINS,CLOUDY,95,2,WSW
,Pilar (Capiz),24,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,89,5,SW
,Pontevedra (Capiz),23,28,26,<60,LIGHT RAINS,CLOUDY,94,3,WSW
,President Roxas (Capiz),23,28,26,<60,LIGHT RAINS,CLOUDY,92,4,SW
,City of Roxas (Capiz),23,28,26,<60,LIGHT RAINS,CLOUDY,94,2,WSW
,Sapi-An (Capiz),23,28,25,<60,LIGHT RAINS,CLOUDY,96,2,W
,Sigma (Capiz),23,27,25,<60,LIGHT RAINS,CLOUDY,96,2,W
,Tapaz (Capiz),20,25,23,<60,LIGHT RAINS,CLOUDY,97,1,W
,Ajuy (Iloilo),25,27,26,<60,LIGHT RAINS,CLOUDY,89,7,SW
,Alimodian (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,95,3,SW
,Anilao (Iloilo),24,25,25,<60,LIGHT RAINS,CLOUDY,93,5,WSW
,Badiangan (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,95,3,SW
,Balasan (Iloilo),25,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,87,6,SW
,Banate (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,92,6,WSW
,Barotac Nuevo (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,92,5,WSW
,Barotac Viejo (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,91,7,WSW
,Batad (Iloilo),25,28,26,<60,LIGHT RAINS,CLOUDY,87,7,SW
,Bingawan (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,97,2,WSW
,Cabatuan (Iloilo),24,25,25,<60,LIGHT RAINS,CLOUDY,93,4,SW
,Calinog (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,97,2,WSW
,Carles (Iloilo),25,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,85,7,SW
,Concepcion (Iloilo),25,27,26,<60,LIGHT RAINS,CLOUDY,87,7,SW
,Dingle (Iloilo),24,25,24,<60,LIGHT RAINS,CLOUDY,94,4,SW
,Due├▒as (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Dumangas (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,90,6,WSW
,Estancia (Iloilo),25,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,85,7,SW
,Guimbal (Iloilo),24,25,25,<60,LIGHT RAINS,CLOUDY,94,5,SSW
,Igbaras (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,96,4,SSW
,Janiuay (Iloilo),22,25,24,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Lambunao (Iloilo),21,25,23,<60,LIGHT RAINS,CLOUDY,97,1,SW
,Leganes (Iloilo),25,26,26,<60,LIGHT RAINS,CLOUDY,90,6,SW
,Lemery (Iloilo),23,27,25,<60,LIGHT RAINS,CLOUDY,93,5,SW
,Leon (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,95,4,SSW
,Maasin (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,96,3,SW
,Miagao (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,95,5,SSW
,Mina (Iloilo),24,25,25,<60,LIGHT RAINS,CLOUDY,93,4,SW
,New Lucena (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,92,5,SW
,Oton (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,92,5,SW
,City of Passi (Iloilo),23,26,24,<60,LIGHT RAINS,CLOUDY,97,3,WSW
,Pavia (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,91,5,SW
,Pototan (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,93,5,SW
,San Dionisio (Iloilo),25,27,26,<60,LIGHT RAINS,CLOUDY,88,7,SW
,San Enrique (Iloilo),23,26,25,<60,LIGHT RAINS,CLOUDY,95,4,WSW
,San Joaquin (Iloilo),24,26,25,60-180,MODERATE RAINS,CLOUDY,95,5,SSW
,San Miguel (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,93,5,SW
,San Rafael (Iloilo),24,26,25,<60,LIGHT RAINS,CLOUDY,93,5,WSW
,Santa Barbara (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,91,5,SW
,Sara (Iloilo),24,27,25,<60,LIGHT RAINS,CLOUDY,91,6,SW
,Tigbauan (Iloilo),24,25,25,<60,LIGHT RAINS,CLOUDY,94,5,SW
,Tubungan (Iloilo),23,25,24,<60,LIGHT RAINS,CLOUDY,96,4,SSW
,Zarraga (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,90,6,SW
,City of Iloilo (Iloilo),25,26,25,<60,LIGHT RAINS,CLOUDY,91,5,SW
,City of Bago (Negros Occidental),21,24,23,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Binalbagan (Negros Occidental),22,26,24,<60,LIGHT RAINS,CLOUDY,94,2,SW
,City of Cadiz (Negros Occidental),22,26,24,<60,LIGHT RAINS,CLOUDY,89,3,SW
,Calatrava (Negros Occidental),23,26,25,<60,LIGHT RAINS,CLOUDY,83,3,SW
,Candoni (Negros Occidental),22,24,23,<60,LIGHT RAINS,CLOUDY,97,2,S
,Cauayan (Negros Occidental),22,25,24,<60,LIGHT RAINS,CLOUDY,95,3,SSW
,Enrique B. Magalona (Negros Occidental),21,25,23,<60,LIGHT RAINS,CLOUDY,94,4,SW
,City of Escalante (Negros Occidental),24,27,25,<60,LIGHT RAINS,CLOUDY,84,3,WSW
,City of Himamaylan (Negros Occidental),21,25,23,<60,LIGHT RAINS,CLOUDY,97,2,SSW
,Hinigaran (Negros Occidental),22,25,23,<60,LIGHT RAINS,CLOUDY,98,2,SW
,Hinoba-an (Negros Occidental),22,25,24,<60,LIGHT RAINS,CLOUDY,95,4,SSW
,Ilog (Negros Occidental),22,25,23,<60,LIGHT RAINS,CLOUDY,97,2,SSW
,Isabela (Negros Occidental),22,26,24,<60,LIGHT RAINS,CLOUDY,94,3,SSW
,City of Kabankalan (Negros Occidental),21,25,23,<60,LIGHT RAINS,CLOUDY,98,2,SSW
,City of La Carlota (Negros Occidental),22,24,23,<60,LIGHT RAINS,CLOUDY,98,2,SW
,La Castellana (Negros Occidental),22,25,23,<60,LIGHT RAINS,CLOUDY,97,3,SSW
,Manapla (Negros Occidental),22,25,23,<60,LIGHT RAINS,CLOUDY,92,4,SW
,Moises Padilla (Negros Occidental),22,26,24,<60,LIGHT RAINS,CLOUDY,95,3,SSW
,Murcia (Negros Occidental),20,23,22,<60,LIGHT RAINS,CLOUDY,97,3,SSW
,Pontevedra (Negros Occidental),22,25,24,<60,LIGHT RAINS,CLOUDY,98,2,SW
,Pulupandan (Negros Occidental),23,25,24,<60,LIGHT RAINS,CLOUDY,95,3,WSW
,City of Sagay (Negros Occidental),23,27,25,<60,LIGHT RAINS,CLOUDY,85,2,SW
,City of San Carlos (Negros Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,87,4,SW
,San Enrique (Negros Occidental),23,25,24,<60,LIGHT RAINS,CLOUDY,97,2,WSW
,City of Silay (Negros Occidental),21,24,23,<60,LIGHT RAINS,CLOUDY,95,3,SW
,City of Sipalay (Negros Occidental),22,25,24,<60,LIGHT RAINS,CLOUDY,95,3,S
,City of Talisay (Negros Occidental),21,24,22,<60,LIGHT RAINS,CLOUDY,95,3,SW
,Toboso (Negros Occidental),24,26,25,<60,LIGHT RAINS,CLOUDY,84,3,WSW
,Valladolid (Negros Occidental),22,25,24,<60,LIGHT RAINS,CLOUDY,96,2,WSW
,City of Victorias (Negros Occidental),21,24,23,<60,LIGHT RAINS,CLOUDY,94,3,SW
,Salvador Benedicto (Negros Occidental),21,26,23,<60,LIGHT RAINS,CLOUDY,89,3,SSW
,City of Bacolod (Negros Occidental),21,24,22,<60,LIGHT RAINS,CLOUDY,97,3,WSW
,Buenavista (Guimaras),25,26,25,<60,LIGHT RAINS,CLOUDY,90,5,SW
,Jordan (Guimaras),25,26,26,<60,LIGHT RAINS,CLOUDY,90,6,SW
,Nueva Valencia (Guimaras),26,27,26,60-180,MODERATE RAINS,CLOUDY,90,6,SSW
,San Lorenzo (Guimaras),24,26,25,<60,LIGHT RAINS,CLOUDY,90,5,SW
,Sibunag (Guimaras),25,26,26,60-180,MODERATE RAINS,CLOUDY,90,5,SW
,Alburquerque (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,90,7,SW
,Alicia (Bohol),24,27,25,<60,LIGHT RAINS,CLOUDY,89,5,SW
,Anda (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,83,9,SSW
,Antequera (Bohol),23,26,25,<60,LIGHT RAINS,CLOUDY,96,4,WSW
,Baclayon (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,90,6,SW
,Balilihan (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,95,5,SW
,Batuan (Bohol),22,26,24,<60,LIGHT RAINS,CLOUDY,95,5,SW
,Bilar (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,92,6,SW
,Buenavista (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,94,3,WSW
,Calape (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,94,4,WSW
,Candijay (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,87,7,SW
,Carmen (Bohol),22,26,24,<60,LIGHT RAINS,CLOUDY,95,5,SW
,Catigbian (Bohol),22,26,24,<60,LIGHT RAINS,CLOUDY,96,4,WSW
,Clarin (Bohol),23,26,24,<60,LIGHT RAINS,CLOUDY,94,4,WSW
,Corella (Bohol),25,27,26,<60,LIGHT RAINS,CLOUDY,92,6,SW
,Cortes (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,93,5,SW
,Dagohoy (Bohol),23,26,24,<60,LIGHT RAINS,CLOUDY,93,4,SW
,Danao (Bohol),23,26,24,<60,LIGHT RAINS,CLOUDY,94,3,WSW
,Dauis (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,89,6,SW
,Dimiao (Bohol),25,27,26,<60,LIGHT RAINS,CLOUDY,89,8,SW
,Duero (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,87,7,SW
,Garcia Hernandez (Bohol),25,27,26,<60,LIGHT RAINS,CLOUDY,87,8,SW
,Guindulman (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,87,7,SW
,Inabanga (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,94,3,WSW
,Jagna (Bohol),25,27,26,<60,LIGHT RAINS,CLOUDY,86,8,SW
,Getafe (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,91,3,WSW
,Lila (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,88,8,SW
,Loay (Bohol),26,28,27,<60,LIGHT RAINS,CLOUDY,89,7,SW
,Loboc (Bohol),25,27,26,<60,LIGHT RAINS,CLOUDY,90,7,SW
,Loon (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,93,4,WSW
,Mabini (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,85,6,SW
,Maribojoc (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,93,5,WSW
,Panglao (Bohol),27,28,28,<60,LIGHT RAINS,CLOUDY,89,7,SW
,Pilar (Bohol),23,26,25,<60,LIGHT RAINS,CLOUDY,91,5,SW
,President Carlos P. Garcia (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,82,3,SW
,Sagbayan (Bohol),22,25,24,<60,LIGHT RAINS,CLOUDY,96,4,WSW
,San Isidro (Bohol),23,26,24,<60,LIGHT RAINS,CLOUDY,96,3,WSW
,San Miguel (Bohol),23,26,25,<60,LIGHT RAINS,CLOUDY,91,3,SW
,Sevilla (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,93,6,SW
,Sierra Bullones (Bohol),23,26,25,<60,LIGHT RAINS,CLOUDY,91,6,SW
,Sikatuna (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,92,6,SW
,City of Tagbilaran (Bohol),25,28,27,<60,LIGHT RAINS,CLOUDY,91,6,SW
,Talibon (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,90,3,SW
,Trinidad (Bohol),23,26,25,<60,LIGHT RAINS,CLOUDY,90,3,SW
,Tubigon (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,94,4,WSW
,Ubay (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,87,4,SW
,Valencia (Bohol),24,27,26,<60,LIGHT RAINS,CLOUDY,88,8,SW
,Bien Unido (Bohol),23,27,25,<60,LIGHT RAINS,CLOUDY,87,3,SW
,Alcantara (Cebu),24,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,89,4,SW
,Alcoy (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,89,4,SSW
,Alegria (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,90,3,SSW
,Aloguinsan (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,87,4,SW
,Argao (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,86,5,SW
,Asturias (Cebu),23,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,92,3,SW
,Badian (Cebu),23,27,25,<60,LIGHT RAINS,CLOUDY,90,3,SSW
,Balamban (Cebu),23,26,25,<60,LIGHT RAINS,CLOUDY,91,3,SW
,Bantayan (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,81,4,WSW
,Barili (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,86,5,SW
,City of Bogo (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,86,2,W
,Boljoon (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,89,4,SSW
,Borbon (Cebu),23,26,25,<60,LIGHT RAINS,CLOUDY,86,2,SW
,City of Carcar (Cebu),25,28,27,<60,LIGHT RAINS,CLOUDY,85,5,WSW
,Carmen (Cebu),23,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,89,3,SSW
,Catmon (Cebu),23,26,25,<60,LIGHT RAINS,CLOUDY,88,3,SSW
,Compostela (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,87,4,SSW
,Consolacion (Cebu),24,28,26,<60,LIGHT RAINS,CLOUDY,85,5,SSW
,Cordova (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,85,5,SW
,Daanbantayan (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,82,2,W
,Dalaguete (Cebu),24,28,26,<60,LIGHT RAINS,CLOUDY,89,4,SW
,Danao City (Cebu),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,89,4,SSW
,Dumanjug (Cebu),24,27,26,<60,LIGHT RAINS,MOSTLY CLOUDY,88,5,SW
,Ginatilan (Cebu),26,28,27,<60,LIGHT RAINS,CLOUDY,89,3,S
,Liloan (Cebu),24,28,26,<60,LIGHT RAINS,CLOUDY,85,5,SSW
,Madridejos (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,80,3,WSW
,Malabuyoc (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,89,3,S
,Medellin (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,85,2,W
,Minglanilla (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,87,4,SW
,Moalboal (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,89,4,SW
,City of Naga (Cebu),24,27,26,<60,LIGHT RAINS,CLOUDY,88,4,SW
,Oslob (Cebu),26,28,27,<60,LIGHT RAINS,CLOUDY,89,3,S
,Pilar (Cebu),24,27,26,<60,LIGHT RAINS,CLOUDY,83,5,WSW
,Pinamungajan (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,90,3,SW
,Poro (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,80,6,SW
,Ronda (Cebu),24,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,88,4,SW
,Samboan (Cebu),26,28,27,<60,LIGHT RAINS,CLOUDY,90,3,S
,San Fernando (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,87,4,SW
,San Francisco (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,79,6,SW
,San Remigio (Cebu),23,26,25,<60,LIGHT RAINS,CLOUDY,88,2,WSW
,Santa Fe (Cebu),25,27,26,<60,LIGHT RAINS,CLOUDY,83,3,WSW
,Santander (Cebu),25,28,27,<60,LIGHT RAINS,CLOUDY,90,3,S
,Sibonga (Cebu),25,28,27,<60,LIGHT RAINS,CLOUDY,85,5,WSW
,Sogod (Cebu),23,26,25,<60,LIGHT RAINS,CLOUDY,88,2,SW
,Tabogon (Cebu),24,27,25,<60,LIGHT RAINS,CLOUDY,85,2,WSW
,Tabuelan (Cebu),23,26,24,<60,LIGHT RAINS,CLOUDY,90,2,SW
,City of Talisay (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,86,4,SW
,City of Toledo (Cebu),23,27,25,<60,LIGHT RAINS,CLOUDY,91,3,SW
,Tuburan (Cebu),23,25,24,<60,LIGHT RAINS,CLOUDY,91,2,SSW
,Tudela (Cebu),24,27,26,<60,LIGHT RAINS,CLOUDY,82,6,SW
,City of Cebu (Cebu),24,28,26,<60,LIGHT RAINS,CLOUDY,87,4,SSW
,City of Lapu-Lapu (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,84,5,SW
,City of Mandaue (Cebu),25,28,26,<60,LIGHT RAINS,CLOUDY,84,5,SW
,Amlan (Negros Oriental),23,27,25,<60,LIGHT RAINS,CLOUDY,93,2,SSE
,Ayungon (Negros Oriental),22,28,25,<60,LIGHT RAINS,CLOUDY,93,3,SW
,Bacong (Negros Oriental),24,27,26,<60,LIGHT RAINS,CLOUDY,90,5,S
,City of Bais (Negros Oriental),22,28,25,<60,LIGHT RAINS,CLOUDY,94,3,S
,Basay (Negros Oriental),23,26,24,60-180,MODERATE RAINS,CLOUDY,93,5,S
,City of Bayawan (Negros Oriental),22,25,24,<60,LIGHT RAINS,CLOUDY,97,3,S
,Bindoy (Negros Oriental),23,28,25,<60,LIGHT RAINS,CLOUDY,93,3,SW
,City of Canlaon (Negros Oriental),21,25,23,<60,LIGHT RAINS,CLOUDY,94,4,SSW
,Dauin (Negros Oriental),24,28,26,<60,LIGHT RAINS,CLOUDY,90,6,S
,City of Dumaguete (Negros Oriental),24,27,26,<60,LIGHT RAINS,CLOUDY,91,4,S
,City of Guihulngan (Negros Oriental),23,27,25,<60,LIGHT RAINS,CLOUDY,89,4,SW
,Jimalalud (Negros Oriental),23,28,25,<60,LIGHT RAINS,CLOUDY,88,3,SW
,La Libertad (Negros Oriental),24,28,26,<60,LIGHT RAINS,CLOUDY,87,3,SW
,Mabinay (Negros Oriental),21,26,24,<60,LIGHT RAINS,CLOUDY,97,3,SSW
,Manjuyod (Negros Oriental),21,28,25,<60,LIGHT RAINS,CLOUDY,93,3,SSW
,Pamplona (Negros Oriental),22,28,25,<60,LIGHT RAINS,CLOUDY,96,2,S
,San Jose (Negros Oriental),23,27,25,<60,LIGHT RAINS,CLOUDY,93,2,S
,Santa Catalina (Negros Oriental),22,26,24,<60,LIGHT RAINS,CLOUDY,95,4,S
,Siaton (Negros Oriental),23,28,25,<60,LIGHT RAINS,CLOUDY,89,6,S
,Sibulan (Negros Oriental),22,27,25,<60,LIGHT RAINS,CLOUDY,95,2,SSE
,City of Tanjay (Negros Oriental),22,28,25,<60,LIGHT RAINS,CLOUDY,95,3,S
,Tayasan (Negros Oriental),23,28,25,<60,LIGHT RAINS,CLOUDY,91,3,SW
,Valencia (Negros Oriental),22,27,25,<60,LIGHT RAINS,CLOUDY,94,3,SSE
,Vallehermoso (Negros Oriental),24,26,25,<60,LIGHT RAINS,CLOUDY,89,4,SSW
,Zamboanguita (Negros Oriental),24,28,26,<60,LIGHT RAINS,CLOUDY,89,6,S
,Enrique Villanueva (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,8,SSW
,Larena (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,8,SSW
,Lazi (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,9,SSW
,Maria (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,9,SSW
,San Juan (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,9,SSW
,Siquijor (Siquijor),27,28,28,<60,LIGHT RAINS,CLOUDY,87,8,SSW
,Arteche (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Balangiga (Eastern Samar),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,88,3,SSW
,Balangkayan (Eastern Samar),23,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,94,2,SSW
,City of Borongan (Eastern Samar),22,27,24,<60,LIGHT RAINS,PARTLY CLOUDY,92,2,SSW
,Can-Avid (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,92,2,SW
,Dolores (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,92,2,SW
,General Macarthur (Eastern Samar),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,89,3,SSW
,Giporlos (Eastern Samar),23,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,83,4,SW
,Guiuan (Eastern Samar),25,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,77,6,SW
,Hernani (Eastern Samar),24,27,26,<60,LIGHT RAINS,CLOUDY,84,4,SW
,Jipapad (Eastern Samar),23,26,24,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Lawaan (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,89,2,SSW
,Llorente (Eastern Samar),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,93,2,SSW
,Maslog (Eastern Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Maydolong (Eastern Samar),23,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,94,2,SSW
,Mercedes (Eastern Samar),25,28,27,<60,LIGHT RAINS,MOSTLY CLOUDY,76,5,SW
,Oras (Eastern Samar),24,27,26,<60,LIGHT RAINS,CLOUDY,91,3,SW
